CustomerID,Gender,Income,SpendingScore,EducationLevel,MaritalStatus,PurchaseFrequency,ProductCategory,LoyaltyScore,EmploymentStatus,HouseholdSize,CreditScore,OnlineShoppingHabit,DiscountSensitivity,PreferredPaymentMethod,SubscriptionStatus,Income_scaled,SpendingScore_scaled,PurchaseFrequency_scaled,Cluster_Description,Cluster
1651,Female,16384.0,63.0,Bachelor,Married,28.0,Groceries,33.0,Employed,5.0,769.0,Medium,Low,PayPal,No,-2.2744648604369577,0.44138452695935765,1.5566454834600403,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng nhiều. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",3
1652,Male,58095.0,65.0,High School,Single,24.0,Sports,17.0,Employed,2.0,607.0,Low,Medium,Cash,Yes,0.5233354577518635,0.5113041826274226,1.0783689289391836,"Thu nhập và chi tiêu trung bình, tần suất mua hàng nhiều. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
1653,Female,47551.0,19.0,High School,Single,7.0,Electronics,38.0,Unemployed,4.0,492.0,Medium,Low,Credit Card,No,-0.18391218807256965,-1.096847897738071,-0.954306427774458,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
1654,Female,68155.0,61.0,High School,Single,11.0,Sports,24.0,Employed,2.0,477.0,Low,High,Cash,Yes,1.1981183975274512,0.37146487129129274,-0.47602987325360113,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
1655,Female,59673.0,43.0,High School,Married,22.0,Electronics,68.0,Employed,5.0,794.0,Medium,Medium,Credit Card,No,0.6291811316053304,-0.25781202972129175,0.8392306516787551,"Thu nhập và chi tiêu trung bình, tần suất mua hàng nhiều. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",4
1656,Male,51157.0,59.0,Bachelor,Married,24.0,Sports,35.0,Employed,2.0,721.0,High,Medium,PayPal,No,0.05796328715911718,0.3015452156232278,1.0783689289391836,"Thu nhập và chi tiêu trung bình, tần suất mua hàng nhiều. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
1657,Female,55364.0,73.0,High School,Single,4.0,Electronics,74.0,Retired,5.0,368.0,High,Low,Credit Card,No,0.3401513415960851,0.7909828052996823,-1.3130138436651004,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng ít. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
1658,Female,24030.0,30.0,Bachelor,Married,17.0,Sports,82.0,Employed,4.0,559.0,Low,High,Credit Card,No,-1.7616029958719335,-0.7122897915637139,0.2413849585276841,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
1659,Female,55396.0,81.0,High School,Married,2.0,Beauty,91.0,Employed,1.0,659.0,Medium,Low,Cash,No,0.3422977684422898,1.0706614279719422,-1.552152120925529,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng ít. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
1660,Male,46884.0,23.0,High School,Married,2.0,Fashion,42.0,Unemployed,2.0,304.0,Medium,Medium,Credit Card,Yes,-0.22865177264814787,-0.9570085864019411,-1.552152120925529,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
1661,Male,39219.0,52.0,Master,Single,12.0,Electronics,24.0,Employed,1.0,319.0,High,Low,Credit Card,Yes,-0.7427880781531062,0.056826420785000505,-0.3564607346233869,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng trung bình. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
1662,Female,43621.0,99.0,Bachelor,Married,13.0,Beauty,60.0,Employed,1.0,849.0,Medium,Medium,Credit Card,Yes,-0.4475202351220786,1.6999383289845265,-0.23689159599317272,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1663,Female,59954.0,89.0,Bachelor,Single,27.0,Sports,27.0,Student,2.0,797.0,Medium,Medium,Installments,No,0.6480294423485651,1.3503400506442018,1.437076344829826,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng nhiều. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
1665,Male,46374.0,38.0,Bachelor,Married,18.0,Fashion,64.0,Unemployed,5.0,803.0,Low,Medium,Cash,No,-0.26286045050953455,-0.43261116889145407,0.3609540971578983,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",4
1666,Male,58585.0,18.0,High School,Single,16.0,Furniture,60.0,Retired,1.0,697.0,Medium,Low,Cash,No,0.5562026188343723,-1.1318077255721035,0.1218158198974699,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
1667,Male,46170.0,97.0,Bachelor,Single,20.0,Electronics,17.0,Employed,3.0,398.0,High,Low,Cash,No,-0.2765439216540892,1.6300186733164617,0.6000923744183266,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1668,Male,52669.0,37.0,Bachelor,Divorced,22.0,Electronics,63.0,Employed,4.0,509.0,High,Medium,Credit Card,No,0.15938195564228702,-0.4675709967254865,0.8392306516787551,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
1669,Female,48420.0,74.0,High School,Married,22.0,Fashion,53.0,Employed,1.0,602.0,Medium,Medium,Cash,Yes,-0.12562328403032455,0.8259426331337149,0.8392306516787551,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1670,Male,66576.0,55.0,High School,Single,11.0,Electronics,27.0,Student,4.0,770.0,High,Medium,Credit Card,No,1.0922056478350404,0.1617059042870979,-0.47602987325360113,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
1671,Female,52568.0,92.0,High School,Single,17.0,Beauty,33.0,Employed,3.0,677.0,Low,Medium,PayPal,No,0.15260729590895358,1.4552195341462992,0.2413849585276841,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
1672,Female,25414.0,100.0,Bachelor,Single,19.0,Beauty,49.0,Employed,1.0,798.0,High,Medium,Credit Card,No,-1.6687700347735823,1.734898156818559,0.4805232357881125,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1673,Male,61946.0,89.0,High School,Single,20.0,Sports,3.0,Student,2.0,684.0,Medium,Medium,Credit Card,Yes,0.7816445135248047,1.3503400506442018,0.6000923744183266,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
1674,Female,40264.0,5.0,Bachelor,Single,25.0,Beauty,46.0,Employed,4.0,810.0,High,High,Credit Card,Yes,-0.6726938264567355,-1.5862854874145256,1.1979380675693976,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
1675,Female,42280.0,72.0,Bachelor,Divorced,13.0,Fashion,15.0,Employed,1.0,494.0,Low,Medium,Credit Card,Yes,-0.5374689351458424,0.75602297746565,-0.23689159599317272,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1676,Female,46777.0,100.0,Bachelor,Single,14.0,Furniture,19.0,Employed,3.0,517.0,Medium,Low,Credit Card,Yes,-0.23582888741514468,1.734898156818559,-0.11732245736295852,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1677,Female,83041.0,55.0,Bachelor,Single,20.0,Furniture,8.0,Employed,5.0,822.0,High,Medium,Credit Card,Yes,2.1966093360462784,0.1617059042870979,0.6000923744183266,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng trung bình. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",2
1678,Male,57858.0,46.0,Bachelor,Divorced,19.0,Groceries,58.0,Student,3.0,705.0,Low,Low,PayPal,No,0.5074384839221603,-0.1529325462191943,0.4805232357881125,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",4
1679,Male,78805.0,90.0,Master,Married,20.0,Sports,62.0,Unemployed,1.0,822.0,High,High,Credit Card,Yes,1.9124760822799374,1.3852998784782344,0.6000923744183266,"Thu nhập cao, chi tiêu cao, tần suất mua hàng trung bình. Khách VIP, có khả năng chi tiêu mạnh, cần ưu đãi đặc biệt và dịch vụ chăm sóc cao cấp.",2
1680,Male,50893.0,100.0,High School,Single,18.0,Fashion,70.0,Employed,2.0,686.0,Medium,Medium,Cash,No,0.040255265677928795,1.734898156818559,0.3609540971578983,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
1681,Male,61006.0,66.0,High School,Married,13.0,Fashion,11.0,Employed,3.0,364.0,High,Medium,Credit Card,No,0.718593224917543,0.5462640104614551,-0.23689159599317272,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
1682,Female,76890.0,33.0,High School,Single,8.0,Electronics,55.0,Unemployed,1.0,409.0,Low,Low,Cash,No,1.7840258507023776,-0.6074103080616164,-0.8347372891442437,"Thu nhập cao, chi tiêu thấp, tần suất mua hàng ít. Có thể cần chiến lược khuyến khích chi tiêu thông qua chương trình ưu đãi hấp dẫn.",1
1683,Female,62306.0,40.0,Bachelor,Single,23.0,Electronics,31.0,Employed,4.0,716.0,Medium,Low,Credit Card,Yes,0.805791815544607,-0.3626915132233891,0.9587997903089693,"Thu nhập và chi tiêu trung bình, tần suất mua hàng nhiều. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",4
1684,Male,56186.0,83.0,Master,Single,21.0,Fashion,95.0,Employed,1.0,528.0,Low,Medium,Installments,Yes,0.39528768120796715,1.140581083640007,0.7196615130485409,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng nhiều. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
1685,Male,29460.0,31.0,Bachelor,Single,29.0,Electronics,6.0,Employed,2.0,398.0,Low,Low,PayPal,Yes,-1.3973811904065814,-0.6773299637296814,1.6762146220902545,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
1686,Male,34789.0,55.0,Master,Married,17.0,Fashion,73.0,Employed,5.0,383.0,High,Medium,Cash,No,-1.0399340446745629,0.1617059042870979,0.2413849585276841,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng trung bình. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",3
1687,Male,54468.0,17.0,PhD,Married,25.0,Groceries,10.0,Retired,4.0,657.0,Medium,Low,PayPal,No,0.28005138990235484,-1.166767553406136,1.1979380675693976,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
1688,Female,65182.0,5.0,Master,Married,12.0,Electronics,79.0,Student,2.0,643.0,Medium,Medium,Credit Card,No,0.9987019283472502,-1.5862854874145256,-0.3564607346233869,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",1
1689,Female,47967.0,83.0,Master,Single,14.0,Electronics,29.0,Employed,4.0,408.0,Medium,Low,Credit Card,Yes,-0.15600863907190915,1.140581083640007,-0.11732245736295852,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1690,Male,60117.0,69.0,High School,Married,4.0,Furniture,40.0,Unemployed,2.0,467.0,Medium,High,Credit Card,Yes,0.65896280409642,0.6511434939635525,-1.3130138436651004,"Thu nhập và chi tiêu trung bình, tần suất mua hàng ít. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
1691,Male,37319.0,24.0,PhD,Single,24.0,Beauty,1.0,Employed,4.0,785.0,Low,Medium,Credit Card,No,-0.8702321721465074,-0.9220487585679087,1.0783689289391836,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
1692,Male,40463.0,90.0,High School,Divorced,11.0,Fashion,16.0,Employed,2.0,388.0,High,Medium,Credit Card,No,-0.6593457345069003,1.3852998784782344,-0.47602987325360113,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1693,Female,57207.0,26.0,Master,Single,13.0,Fashion,77.0,Employed,5.0,757.0,High,Medium,Credit Card,Yes,0.4637721127696844,-0.8521291028998437,-0.23689159599317272,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
1694,Female,50872.0,37.0,High School,Single,13.0,Sports,83.0,Student,2.0,354.0,Medium,Medium,Credit Card,No,0.03884667306010699,-0.4675709967254865,-0.23689159599317272,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
1695,Male,44299.0,80.0,Bachelor,Married,23.0,Sports,27.0,Employed,4.0,428.0,High,Medium,Credit Card,No,-0.4020428163181175,1.0357016001379096,0.9587997903089693,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1696,Female,42002.0,86.0,Master,Married,22.0,Beauty,34.0,Employed,5.0,307.0,Medium,Low,Credit Card,No,-0.5561160183722452,1.2454605671421044,0.8392306516787551,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1697,Female,27493.0,98.0,Bachelor,Single,10.0,Sports,37.0,Student,3.0,844.0,Medium,High,Credit Card,Yes,-1.5293193656092237,1.664978501150494,-0.5955990118838153,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng ít. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1698,Male,49648.0,86.0,Bachelor,Single,17.0,Furniture,58.0,Employed,4.0,557.0,Low,Medium,Credit Card,Yes,-0.04325415380722099,1.2454605671421044,0.2413849585276841,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
1699,Female,28134.0,40.0,High School,Single,15.0,Beauty,30.0,Retired,4.0,736.0,Medium,Low,Cash,Yes,-1.4863237528461868,-0.3626915132233891,0.0022466812672556897,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng trung bình. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",3
1700,Male,45370.0,28.0,Bachelor,Single,3.0,Groceries,89.0,Employed,2.0,850.0,Medium,Medium,Credit Card,No,-0.3302045928092055,-0.7822094472317788,-1.4325829822953147,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
1701,Female,47475.0,18.0,Bachelor,Married,23.0,Furniture,20.0,Unemployed,1.0,738.0,High,Low,PayPal,No,-0.1890099518323057,-1.1318077255721035,0.9587997903089693,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",4
1702,Female,71442.0,34.0,Master,Married,16.0,Furniture,73.0,Employed,5.0,555.0,Medium,High,Credit Card,No,1.4185966801360355,-0.5724504802275839,0.1218158198974699,"Thu nhập cao, chi tiêu thấp, tần suất mua hàng trung bình. Có thể cần chiến lược khuyến khích chi tiêu thông qua chương trình ưu đãi hấp dẫn.",2
1703,Male,34221.0,69.0,Master,Married,27.0,Sports,67.0,Employed,4.0,510.0,Medium,Medium,Credit Card,Yes,-1.0780331211946954,0.6511434939635525,1.437076344829826,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng nhiều. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
1704,Female,57187.0,29.0,Bachelor,Single,26.0,Groceries,58.0,Employed,5.0,383.0,Medium,Low,Credit Card,No,0.4624305959908065,-0.7472496193977463,1.3175072061996118,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
