CustomerID,Gender,Income,SpendingScore,EducationLevel,MaritalStatus,PurchaseFrequency,ProductCategory,LoyaltyScore,EmploymentStatus,HouseholdSize,CreditScore,OnlineShoppingHabit,DiscountSensitivity,PreferredPaymentMethod,SubscriptionStatus
2039,Female,47090,10,Bachelor,Married,14,Groceries,78,Unemployed,1,768,Medium,Low,Credit Card,No
2040,Female,61764,71,High School,Married,3,Beauty,99,Student,3,660,High,Medium,Credit Card,No
2041,Male,30485,21,Bachelor,Married,26,Groceries,78,Employed,5,676,Medium,Medium,Credit Card,No
2042,Female,56850,42,Bachelor,Single,6,Beauty,60,Student,1,646,Medium,Medium,Credit Card,Yes
2043,Female,35287,49,Master,Married,8,Groceries,51,Employed,2,587,Medium,Low,Credit Card,Yes
2044,Female,40298,13,High School,Single,18,Fashion,46,Retired,1,380,Low,Medium,Credit Card,No
2045,Male,58697,63,Bachelor,Single,20,Electronics,80,Employed,5,815,High,Medium,Installments,No
2046,Male,50698,5,Master,Single,3,Sports,29,Student,1,828,High,Low,Credit Card,No
2047,Female,55600,61,Bachelor,Married,23,Sports,54,Retired,2,488,Medium,High,Credit Card,No
2048,Female,61277,95,Bachelor,Married,10,Furniture,86,Student,2,374,Low,Medium,Credit Card,No
2049,Male,52486,34,High School,Single,11,Electronics,23,Employed,1,321,Medium,High,Cash,No
2050,Female,47939,17,Master,Married,12,Groceries,8,Employed,2,447,Medium,Medium,Installments,Yes
2051,Female,34988,70,High School,Divorced,22,Groceries,92,Unemployed,5,716,Low,Medium,Credit Card,No
2052,Male,82942,26,High School,Single,7,Sports,22,Employed,5,327,Medium,Medium,Cash,No
2053,Female,58210,2,Master,Married,13,Electronics,4,Retired,2,597,Medium,Low,Cash,Yes
2054,Female,50009,27,Bachelor,Single,25,Sports,20,Retired,3,342,High,High,Installments,No
2055,Female,45196,100,Bachelor,Married,23,Groceries,74,Retired,5,670,High,Low,Credit Card,No
2056,Male,53111,49,Master,Single,20,Groceries,89,Unemployed,3,420,Medium,Medium,Credit Card,No
2057,Male,49924,41,Bachelor,Single,16,Furniture,81,Unemployed,2,537,Medium,Medium,Credit Card,No
2058,Female,57930,52,High School,Divorced,20,Electronics,26,Employed,4,527,High,Medium,Credit Card,Yes
2059,Male,41394,63,Bachelor,Married,18,Groceries,59,Employed,5,338,Medium,Medium,Credit Card,No
2060,Female,75196,68,Bachelor,Divorced,1,Groceries,87,Retired,4,567,Medium,High,PayPal,Yes
2061,Female,60347,1,Master,Married,27,Electronics,25,Retired,2,320,High,Medium,Credit Card,No
2062,Female,22893,25,Master,Married,10,Fashion,10,Student,3,779,High,Low,Cash,Yes
2063,Male,54318,36,High School,Single,22,Sports,40,Employed,3,557,Medium,Low,Credit Card,Yes
2064,Female,62081,73,High School,Married,12,Sports,14,Retired,3,756,Medium,Medium,Credit Card,No
2065,Male,30203,20,PhD,Single,10,Furniture,90,Employed,5,814,Low,High,Credit Card,Yes
2066,Female,66521,58,PhD,Single,9,Electronics,75,Employed,1,696,High,Medium,Installments,Yes
2067,Female,59453,42,Bachelor,Single,19,Fashion,83,Employed,4,721,High,Low,Credit Card,No
2068,Male,,7,Bachelor,Divorced,20,Groceries,58,Retired,2,713,Medium,Low,Credit Card,Yes
2069,Male,47408,20,Master,Married,5,Beauty,19,Student,1,437,High,Medium,Credit Card,No
2070,Female,32860,3,Bachelor,Single,29,Electronics,29,Student,2,755,Low,Medium,Installments,No
2071,Female,62551,4,Bachelor,Married,24,Fashion,46,Employed,5,370,Medium,Low,Credit Card,Yes
2072,Female,34733,22,High School,Single,18,Fashion,85,Unemployed,2,755,High,Medium,Credit Card,Yes
2073,Female,35982,28,PhD,Single,20,Beauty,72,Employed,4,749,High,High,Credit Card,No
2074,Male,51232,16,PhD,Divorced,11,Fashion,20,Employed,3,502,Medium,Medium,Credit Card,No
2075,Female,81060,99,High School,Married,15,Furniture,63,Employed,5,504,Medium,Low,PayPal,Yes
2076,Male,68315,25,High School,Single,22,Groceries,41,Employed,5,307,High,Low,Credit Card,No
2077,Female,35161,67,High School,Single,11,Beauty,2,Employed,5,362,Medium,Low,Installments,No
2078,Male,31630,85,PhD,Single,19,Fashion,99,Student,2,462,Medium,Medium,Cash,Yes
2079,Female,41128,95,High School,Married,28,Furniture,16,Employed,5,478,Medium,High,Cash,Yes
2080,Female,28969,32,Bachelor,Single,25,Groceries,18,Student,5,776,Low,Medium,Credit Card,Yes
2081,Male,61805,9,High School,Single,16,Groceries,61,Employed,1,455,Medium,High,PayPal,No
2082,Male,59879,1,Bachelor,Single,16,Furniture,96,Retired,1,729,Low,Medium,Credit Card,No
2083,Male,63706,72,Master,Married,7,Groceries,75,Employed,2,474,Medium,Low,Cash,No
2084,Female,50734,70,Bachelor,Married,1,Fashion,51,Employed,2,693,High,Medium,Credit Card,No
2085,Male,51802,6,High School,Single,3,Groceries,68,Employed,5,764,Low,Medium,Credit Card,Yes
2086,Male,34013,88,High School,Married,19,Furniture,14,Employed,3,565,Low,Low,PayPal,No
2087,Male,54124,100,PhD,Single,20,Furniture,100,Employed,5,755,Medium,Medium,Credit Card,Yes
2088,Female,68962,16,Bachelor,Married,20,Fashion,5,Employed,1,644,Low,Medium,PayPal,Yes
2089,Female,43545,29,Bachelor,Single,8,Electronics,94,Student,1,626,Low,Medium,PayPal,No
2090,Male,56099,58,High School,Divorced,9,Fashion,12,Student,3,746,Medium,Medium,Credit Card,Yes
2091,Female,51017,76,High School,Married,7,Beauty,59,Employed,4,750,Medium,Low,Installments,No
2092,Female,42000,92,Master,Married,28,Furniture,48,Unemployed,5,512,Low,Low,Credit Card,No
2093,Female,57724,78,Bachelor,Married,6,Beauty,12,Student,4,660,High,High,Credit Card,No
2094,Male,77260,72,Bachelor,Single,24,Furniture,73,Student,5,385,High,Low,Cash,No
2095,Male,70627,19,Bachelor,Single,8,Electronics,2,Employed,3,824,Medium,Low,Cash,Yes
2096,Male,37378,86,Bachelor,Married,4,Electronics,10,Retired,3,537,Medium,Medium,Credit Card,Yes
2097,Male,51782,95,Bachelor,Married,25,Furniture,91,Unemployed,2,302,High,Low,Credit Card,Yes
2098,Female,60969,72,High School,Married,14,Fashion,20,Employed,1,678,High,Low,Credit Card,No
2099,Female,51245,97,Master,Single,25,Electronics,15,Employed,2,846,High,Low,Credit Card,No
2100,Female,30725,88,Bachelor,Single,4,Electronics,100,Employed,1,572,Medium,Medium,Credit Card,Yes
2101,Female,38650,84,Master,Married,2,Groceries,100,Retired,3,654,Medium,Medium,Cash,No
2102,Male,59411,92,PhD,Single,27,Beauty,86,Employed,5,650,Medium,Medium,Credit Card,No
2103,Female,78928,9,Master,Divorced,22,Furniture,6,Employed,1,506,Low,Low,Credit Card,Yes
2104,Female,40291,78,High School,Married,2,Electronics,81,Employed,4,450,High,Medium,Cash,No
2105,Male,35711,19,Master,Married,19,Fashion,94,Employed,5,625,Medium,Medium,Credit Card,No
2106,Female,66924,40,High School,Single,17,Electronics,44,Student,4,354,Low,High,Cash,Yes
2107,Male,53516,83,High School,Married,17,Fashion,22,Employed,4,411,High,Medium,Installments,No
2108,Male,44166,7,High School,Married,8,Sports,58,Employed,5,641,Low,Medium,Credit Card,No
2109,Female,47102,32,Bachelor,Single,11,Electronics,83,Student,5,508,High,Medium,PayPal,Yes
2110,Male,47875,15,Master,Married,22,Beauty,77,Student,5,749,Low,High,Credit Card,Yes
2111,Female,61268,4,High School,Married,3,Furniture,30,Employed,3,405,Low,Medium,Credit Card,Yes
2112,Male,53414,75,Bachelor,Married,18,Furniture,11,Employed,3,586,High,Medium,Credit Card,Yes
2113,Female,27044,2,Bachelor,Married,26,Fashion,76,Employed,2,434,Low,High,Cash,No
2114,Female,48092,72,High School,Married,4,Sports,45,Student,5,500,Low,High,Cash,No
2115,Female,77537,55,PhD,Married,12,Furniture,88,Student,5,766,Medium,Medium,Cash,No
2116,Female,66640,60,Master,Divorced,8,Electronics,37,Student,3,384,High,High,Credit Card,No
2117,Female,68811,96,Bachelor,Single,17,Electronics,14,Unemployed,1,707,Low,Medium,Cash,No
2118,Female,37469,81,PhD,Single,1,Electronics,81,Employed,5,553,High,Medium,Credit Card,Yes
2119,Female,55420,72,Master,Single,15,Fashion,71,Employed,4,448,High,Medium,PayPal,No
2120,Female,64241,93,High School,Divorced,5,Groceries,60,Employed,3,307,Medium,High,Credit Card,No
2121,Female,51113,85,Master,Divorced,14,Sports,53,Employed,5,708,Medium,High,Credit Card,No
2122,Male,67746,74,Master,Married,3,Furniture,48,Employed,1,645,Medium,Medium,Cash,Yes
2123,Female,37152,45,High School,Divorced,29,Groceries,9,Student,3,657,High,Low,PayPal,No
2124,Female,53197,3,High School,Single,27,Beauty,92,Student,4,835,Medium,Medium,PayPal,No
2125,Female,41097,13,High School,Divorced,2,Fashion,36,Employed,5,546,High,Low,PayPal,Yes
2126,Male,72152,9,Bachelor,Single,8,Fashion,59,Employed,1,480,High,Medium,PayPal,Yes
2127,Female,49174,65,Master,Single,14,Furniture,44,Employed,5,541,High,Medium,Cash,No
2128,Female,46841,12,Master,Married,19,Fashion,78,Student,4,430,High,High,PayPal,No
2129,Female,32955,81,High School,Single,20,Sports,95,Student,4,670,High,High,Credit Card,Yes
2130,Female,62424,54,Bachelor,Divorced,5,Electronics,14,Employed,5,351,Medium,Medium,Credit Card,Yes
2131,Male,56628,46,Master,Single,28,Beauty,89,Employed,2,780,Low,High,PayPal,No
2132,Female,49726,7,Bachelor,Married,20,Electronics,84,Employed,5,599,High,High,Credit Card,No
2133,Female,59047,33,Bachelor,Married,6,Beauty,56,Employed,4,788,High,Medium,Credit Card,No
2134,Male,66071,55,High School,Single,21,Furniture,61,Retired,1,524,High,Low,Credit Card,Yes
2135,Female,53029,57,Bachelor,Married,10,Fashion,49,Employed,1,475,Low,Medium,Cash,No
2136,Male,56668,3,Bachelor,Married,3,Sports,2,Employed,3,332,Low,Low,Credit Card,No
2137,Male,58125,89,Bachelor,Married,7,Electronics,29,Employed,2,762,Medium,Medium,Credit Card,No
2138,Female,23582,96,Bachelor,Married,28,Furniture,51,Employed,5,733,Low,Low,Cash,No
2139,Female,57071,51,High School,Married,2,Furniture,68,Employed,3,658,Medium,Low,Credit Card,Yes
2140,Male,25441,74,Bachelor,Single,13,Electronics,100,Employed,4,591,Medium,Low,Installments,No
2141,Male,50112,45,Master,Single,28,Fashion,86,Employed,3,466,Medium,Low,PayPal,No
2142,Male,58450,43,Bachelor,Married,14,Sports,64,Employed,4,344,Medium,Medium,PayPal,No
2143,Female,22601,95,High School,Married,19,Furniture,28,Student,1,584,Medium,Low,Cash,No
2144,Female,50775,33,High School,Single,15,Beauty,79,Employed,4,605,High,Medium,Credit Card,Yes
2145,Male,44695,98,High School,Single,2,Beauty,56,Student,4,413,Medium,Medium,Credit Card,No
2146,Male,46270,76,Master,Married,19,Furniture,70,Employed,1,816,Medium,Medium,Cash,Yes
2147,Male,61650,36,Bachelor,Divorced,9,Groceries,42,Employed,2,462,Low,Medium,Installments,No
2148,Female,78505,12,High School,Married,10,Sports,71,Unemployed,1,756,Medium,Medium,Credit Card,No
2149,Male,61028,46,Bachelor,Married,9,Groceries,12,Employed,2,819,Medium,Medium,Credit Card,Yes
2150,Female,50378,33,Bachelor,Married,11,Beauty,50,Student,2,593,High,Medium,PayPal,Yes
2151,Female,29803,15,Bachelor,Divorced,28,Beauty,51,Employed,2,687,High,Medium,Credit Card,No
2152,Male,70515,33,Master,Single,22,Electronics,42,Employed,1,510,Low,Medium,Credit Card,Yes
2153,Male,47551,73,High School,Married,24,Fashion,90,Employed,3,753,High,Medium,Cash,No
2154,Male,24706,41,Bachelor,Divorced,10,Furniture,74,Employed,3,826,Low,High,Cash,Yes
2155,Female,32660,38,Bachelor,Single,25,Fashion,52,Employed,1,326,High,Low,Credit Card,No
2156,Female,30961,70,Master,Married,28,Electronics,18,Employed,2,377,Medium,Medium,Installments,Yes
2157,Female,33288,91,High School,Married,20,Sports,53,Unemployed,1,375,Medium,High,Credit Card,Yes
2158,Male,65209,57,Master,Single,20,Furniture,6,Employed,4,488,Medium,Medium,Credit Card,No
2159,Male,52974,72,Bachelor,Married,1,Fashion,11,Student,1,336,Low,Low,Cash,No
2160,Male,58113,57,High School,Married,13,Groceries,85,Employed,5,580,Medium,Low,Credit Card,Yes
2161,Male,7983,50,Bachelor,Married,11,Groceries,18,Student,3,708,High,High,Installments,No
2162,Female,61514,16,High School,Single,28,Beauty,21,Employed,3,485,Medium,Medium,Cash,No
2163,Female,59446,63,High School,Single,10,Beauty,16,Employed,1,731,Low,Low,PayPal,Yes
2164,Female,23130,96,Bachelor,Married,5,Groceries,37,Employed,4,664,Medium,Medium,Credit Card,No
2165,Female,31326,32,High School,Divorced,11,Fashion,85,Employed,5,445,High,Low,Cash,Yes
2166,Female,67070,44,Bachelor,Single,21,Electronics,80,Student,2,318,High,Low,Installments,No
2167,Female,41056,40,Bachelor,Married,14,Beauty,89,Retired,2,518,Low,Low,Cash,No
2168,Female,65141,6,Master,Married,23,Furniture,55,Employed,1,782,Medium,Medium,PayPal,Yes
2169,Female,50152,51,High School,Married,19,Sports,73,Student,5,752,High,High,PayPal,Yes
2170,Male,42307,91,High School,Divorced,10,Sports,54,Retired,2,378,Medium,Medium,Credit Card,Yes
2171,Male,47901,55,Bachelor,Divorced,8,Groceries,76,Employed,1,843,Medium,Low,Cash,No
2172,Male,20131,60,Master,Married,1,Sports,82,Employed,5,586,Low,Medium,Credit Card,No
2173,Female,55711,52,High School,Single,3,Electronics,100,Employed,5,741,Low,High,Credit Card,No
2174,Female,32010,54,High School,Married,27,Beauty,62,Employed,4,302,High,Medium,Credit Card,Yes
2175,Male,22554,22,PhD,Single,24,Groceries,19,Unemployed,4,714,Low,Low,Installments,No
2176,Female,27776,20,Master,Divorced,23,Electronics,71,Employed,4,394,Medium,Low,Credit Card,No
2177,Male,36366,69,Bachelor,Single,16,Sports,54,Student,3,517,High,Medium,PayPal,Yes
2178,Female,58776,50,High School,Single,26,Groceries,60,Employed,5,662,Low,Medium,Installments,No
2179,Male,38014,52,High School,Single,1,Electronics,3,Employed,1,327,High,Medium,Installments,No
2180,Female,61286,29,Bachelor,Single,15,Furniture,47,Employed,3,537,Low,Medium,Credit Card,No
2181,Female,63278,52,Bachelor,Single,17,Beauty,63,Retired,4,818,Medium,Low,Credit Card,No
2182,Female,64470,65,Bachelor,Single,7,Fashion,88,Retired,4,479,High,Medium,PayPal,No
2183,Female,77563,23,Master,Married,12,Fashion,50,Retired,3,538,Medium,Medium,PayPal,
2184,Female,57066,4,High School,Single,21,Beauty,85,Employed,1,576,Medium,Low,PayPal,Yes
2185,Male,58721,13,Master,Divorced,18,Beauty,38,Student,1,543,Medium,High,Credit Card,Yes
2186,Male,40353,32,High School,Married,12,Fashion,70,Employed,1,493,Medium,High,Cash,No
2187,Male,15311,81,High School,Single,10,Groceries,78,Student,1,306,Low,Low,Installments,No
2188,Female,54846,34,Bachelor,Single,3,Beauty,27,Employed,3,306,Medium,Low,Credit Card,Yes
2189,,29477,50,High School,Single,2,Beauty,73,Employed,2,719,Medium,Medium,Credit Card,No
2190,Male,29027,1,High School,Divorced,7,Sports,94,Employed,1,455,Medium,Low,Cash,No
2191,Female,32530,32,Bachelor,Married,16,Electronics,70,Employed,4,461,Low,Medium,Installments,Yes
2192,Female,59726,32,Bachelor,Married,22,Furniture,64,Employed,2,579,High,Medium,Cash,No
2193,Female,64494,23,Master,Single,19,Groceries,41,Employed,5,715,High,Medium,Credit Card,No
2194,Male,52413,93,PhD,Single,9,Electronics,93,Retired,5,487,Medium,Low,Credit Card,Yes
2195,Female,33376,4,High School,Single,4,Electronics,64,Employed,4,622,High,Low,Credit Card,No
2196,Female,45753,93,High School,Divorced,4,Furniture,83,Employed,3,750,Low,Medium,Credit Card,No
2197,Male,71160,25,High School,Married,16,Beauty,59,Employed,1,567,Medium,Medium,Cash,No
2198,Female,46020,88,PhD,Married,11,Electronics,47,Employed,5,784,Medium,Medium,Credit Card,Yes
2199,Male,42472,44,Bachelor,Married,15,Electronics,97,Employed,2,705,Medium,High,Cash,No
2200,Female,70285,74,Bachelor,Single,28,Electronics,69,Unemployed,5,586,High,Medium,Credit Card,No
2201,Male,84211,25,Bachelor,Married,18,Furniture,77,Student,4,509,High,Low,PayPal,No
2202,Female,45074,28,Bachelor,Divorced,24,Electronics,78,Employed,5,552,High,Low,Credit Card,Yes
2203,Female,25561,87,Master,Single,25,Fashion,74,Student,5,697,Medium,Low,Credit Card,No
2204,Male,51161,83,High School,Married,10,Furniture,25,Employed,1,338,Low,High,Credit Card,No
2205,Male,44939,46,Master,Single,18,Electronics,99,Employed,5,612,High,Medium,Credit Card,No
2206,Male,72201,90,Master,Married,25,Electronics,38,Employed,4,363,Low,Medium,Cash,Yes
2207,Female,30778,77,Bachelor,Married,2,Groceries,69,Employed,3,702,High,Low,Credit Card,No
2208,Male,36231,86,High School,Married,1,Beauty,51,Employed,4,817,Medium,Medium,Credit Card,No
2209,Female,44448,79,High School,Married,14,Electronics,97,Employed,3,588,Medium,Low,PayPal,No
2210,Male,60402,97,Bachelor,Single,1,Furniture,92,Employed,4,724,Low,Low,PayPal,Yes
2211,Female,34126,62,High School,Single,15,Sports,32,Employed,2,708,Medium,Medium,Credit Card,Yes
2212,Male,66091,85,High School,Married,8,Groceries,56,Employed,5,558,Medium,High,Cash,No
2213,Female,42631,84,Bachelor,Married,4,Furniture,19,Employed,5,669,Medium,Medium,Cash,No
2214,Male,27291,17,High School,Single,21,Furniture,34,Employed,1,430,Medium,Low,Cash,No
2215,Female,37301,65,Master,Married,11,Groceries,28,Employed,1,316,High,Low,Cash,No
2216,Female,29496,90,High School,Married,3,Beauty,61,Unemployed,1,842,Low,Low,Cash,No
2217,Female,30624,85,Bachelor,Single,18,Electronics,68,Employed,4,831,High,Medium,Credit Card,Yes
2218,Male,78902,79,Bachelor,Married,18,Groceries,53,Employed,3,322,Low,Low,Credit Card,Yes
2219,Male,52072,6,High School,Divorced,12,Groceries,8,Employed,5,424,Low,Medium,Credit Card,No
2220,Female,65931,60,Bachelor,Single,3,Groceries,34,Unemployed,5,812,Medium,Medium,PayPal,No
2221,Female,43830,67,Bachelor,Single,6,Furniture,58,Student,3,653,Medium,Low,PayPal,Yes
2222,Male,59138,41,Bachelor,Single,28,Fashion,73,Employed,4,761,Medium,Medium,Cash,Yes
2223,Male,37913,3,Master,Married,7,Furniture,22,Unemployed,3,664,Low,Medium,Cash,No
2224,Male,75680,71,PhD,Married,4,Furniture,3,Student,5,724,Low,High,Credit Card,No
2225,Female,46203,49,Bachelor,Married,19,Sports,70,Employed,1,756,Medium,Low,Cash,No
2226,Female,37321,57,High School,Married,16,Fashion,2,Employed,3,729,Medium,High,PayPal,No
2227,Female,30857,45,Master,Single,2,Furniture,31,Employed,2,528,Medium,Medium,Cash,Yes
2228,Male,32810,86,Bachelor,Single,10,Furniture,40,Student,4,300,Medium,Medium,PayPal,No
2229,Male,30894,97,Master,Single,18,Electronics,32,Retired,3,345,Medium,Medium,Credit Card,No
2230,Female,75895,24,High School,Divorced,23,Beauty,98,Student,3,403,Low,Medium,PayPal,No
2231,Male,46740,57,Bachelor,Divorced,28,Beauty,6,Employed,5,787,Low,Medium,Credit Card,No
2232,Male,45632,7,High School,Married,28,Groceries,96,Employed,5,592,Low,Low,Cash,Yes
2233,Female,99384,68,Master,Single,16,Fashion,2,Employed,3,302,Low,Medium,Credit Card,No
2234,Male,72883,5,Master,Married,3,Sports,98,Employed,3,541,Low,Medium,Cash,No
2235,Female,31205,43,Bachelor,Single,16,Furniture,72,Employed,2,567,High,Low,Credit Card,Yes
2236,Male,70194,54,Master,Married,21,Sports,89,Unemployed,3,620,Low,Medium,Credit Card,No
2237,Male,44649,5,High School,Single,10,Groceries,41,Student,3,464,Medium,Low,Credit Card,Yes
2238,Male,48051,72,Bachelor,Single,21,Electronics,10,Employed,4,490,Low,Medium,Installments,No
2239,Female,41111,60,Bachelor,Married,1,Beauty,36,Employed,1,305,High,Low,Credit Card,Yes
2240,Female,47737,74,Bachelor,Single,8,Furniture,69,Student,4,359,Low,Medium,PayPal,No
2241,Female,40950,82,Master,Married,2,Groceries,93,Employed,3,706,Medium,High,Cash,No
2242,Male,44910,46,High School,Single,3,Groceries,25,Employed,1,381,Medium,Medium,Credit Card,Yes
2243,Male,43715,86,Bachelor,Single,4,Sports,95,Employed,4,484,Low,Medium,PayPal,Yes
2244,Male,57038,16,Bachelor,Single,1,Groceries,55,Employed,4,622,Low,Medium,Credit Card,No
2245,Female,57540,54,High School,Single,11,Electronics,84,Unemployed,2,333,Low,Low,PayPal,Yes
2246,Male,52037,24,Bachelor,Married,1,Fashion,40,Unemployed,2,533,Medium,Low,Credit Card,No
2247,Female,72224,8,Master,Divorced,27,Furniture,62,Student,4,739,Medium,Medium,Cash,No
2248,Female,66011,48,High School,Single,26,Electronics,29,Student,1,309,High,Medium,Credit Card,Yes
2249,Male,69767,11,Master,Married,27,Beauty,36,Employed,5,454,Medium,Medium,PayPal,No
2250,Female,38843,20,Master,Married,2,Beauty,7,Employed,5,550,Medium,High,PayPal,No
2251,Male,32643,87,Bachelor,Married,12,Sports,45,Employed,5,370,Low,Medium,PayPal,No
2252,Male,54187,7,PhD,Married,27,Electronics,94,Unemployed,4,389,Medium,Medium,Credit Card,No
2253,Male,56232,55,Bachelor,Single,16,Beauty,31,Employed,4,587,Medium,Low,PayPal,Yes
2254,Female,35025,13,Bachelor,Single,6,Furniture,87,Employed,5,646,High,Medium,Credit Card,No
